organization_npi,claim_inpatient_admission_type_code,claim_admitting_diagnosis_code,patient_count,claim_count
1689714255,3,1536,100,100
1689714255,3,1539,100,100
1689714255,3,1623,100,100
1689714255,3,1625,100,100
1689714255,3,1629,100,100
1689714255,3,1749,100,100
1689714255,3,185,100,100
1689714255,3,1889,100,100
1689714255,3,1890,100,100
1689714255,3,2113,100,100
1689714255,3,V5811,100,100
1689744856,1,1629,100,100
1689744856,3,1749,100,100
1689747552,1,1629,100,100
1689747552,1,1830,100,100
1689747552,1,1889,100,100
1689747552,1,1983,100,100
1689747552,1,20500,100,100
1689747552,1,2396,100,100
1689747552,1,V5811,100,100
1689747552,3,1536,100,100
1689747552,3,1540,100,100
1689747552,3,1541,100,100
1689747552,3,1550,100,100
1689747552,3,1623,100,100
1689747552,3,1625,100,100
1689747552,3,1749,100,100
1689747552,3,1820,100,100
1689747552,3,1830,100,100
1689747552,3,185,100,100
1689747552,3,1889,100,100
1689747552,3,1890,100,100
1689747552,3,193,100,100
1689747552,3,2252,100,100
1689747552,3,2273,100,100
1689747552,3,V5811,100,100
1689755670,3,1539,100,100
1689755670,3,1749,100,100
1689755670,3,185,500,500
1689755670,3,1882,100,100
1689755670,3,1890,100,100
1689755670,3,23691,100,100
1689761942,2,1536,100,100
1689761942,2,1541,100,100
1689769911,1,1629,100,100
1689769911,1,51181,100,100
1689769911,3,1541,100,100
1689769911,3,1749,100,100
1689769911,3,185,100,100
1689769911,3,1890,100,100
1689772592,1,1550,100,100
1689772592,1,1983,100,100
1689772592,1,1985,100,100
1689772592,1,20280,100,100
1689772592,1,51181,100,100
1689772592,2,1550,100,100
1689772592,2,1570,100,100
1689772592,2,1820,100,100
1689772592,2,1830,100,100
1689772592,2,185,100,100
1689772592,2,1889,100,100
1689772592,2,1890,100,100
1689772592,2,1911,100,100
1689772592,2,1912,100,100
1689772592,2,1913,100,100
1689772592,2,1918,100,100
1689772592,2,193,100,100
1689772592,2,1976,100,100
1689772592,2,1983,100,100
1689772592,2,1985,100,100
1689772592,2,20280,100,100
1689772592,2,20300,100,100
1689772592,2,20500,100,100
1689772592,2,2252,100,100
1689772592,2,2273,100,100
1689772592,2,2375,100,100
1689772592,2,2396,100,100
1689772592,2,51181,100,100
1689772592,2,V5811,100,100
1689772592,3,1410,100,100
1689772592,3,1412,100,100
1689772592,3,1420,100,100
1689772592,3,1431,100,100
1689772592,3,1510,100,100
1689772592,3,1519,100,100
1689772592,3,1531,100,100
1689772592,3,1533,100,100
1689772592,3,1534,100,100
1689772592,3,1536,100,100
1689772592,3,1539,100,100
1689772592,3,1541,100,100
1689772592,3,1550,100,100
1689772592,3,1551,100,100
1689772592,3,1570,100,100
1689772592,3,1571,100,100
1689772592,3,1578,100,100
1689772592,3,1580,100,100
1689772592,3,1623,500,500
1689772592,3,1625,100,100
1689772592,3,1713,100,100
1689772592,3,17332,100,100
1689772592,3,17342,100,100
1689772592,3,1749,100,100
1689772592,3,1820,100,100
1689772592,3,1830,100,100
1689772592,3,1844,100,100
1689772592,3,185,1000,1000
1689772592,3,1888,100,100
1689772592,3,1889,500,500
1689772592,3,1890,500,500
1689772592,3,1892,100,100
1689772592,3,1911,100,100
1689772592,3,1912,100,100
1689772592,3,1913,100,100
1689772592,3,1918,100,100
1689772592,3,193,100,100
1689772592,3,1960,100,100
1689772592,3,1970,100,100
1689772592,3,1976,100,100
1689772592,3,1977,100,100
1689772592,3,1983,100,100
1689772592,3,1985,100,100
1689772592,3,19889,100,100
1689772592,3,20280,100,100
1689772592,3,20300,100,100
1689772592,3,20500,100,100
1689772592,3,2113,100,100
1689772592,3,220,100,100
1689772592,3,2251,100,100
1689772592,3,2252,500,500
1689772592,3,2253,100,100
1689772592,3,2270,100,100
1689772592,3,2273,500,500
1689772592,3,2370,100,100
1689772592,3,2375,100,100
1689772592,3,2390,100,100
1689772592,3,2395,100,100
1689772592,3,2396,100,100
1689772592,3,2397,100,100
1689772592,3,V5811,500,1000
1689772592,9,1983,100,100
1689772592,9,20300,100,100
1689776841,1,1629,100,100
1689776841,2,1629,100,100
1689776841,2,V5811,100,100
1689776841,3,1509,100,100
1689776841,3,1534,100,100
1689776841,3,1536,100,100
1689776841,3,1539,100,100
1689776841,3,1541,100,100
1689776841,3,1579,100,100
1689776841,3,1623,100,100
1689776841,3,1625,100,100
1689776841,3,1629,100,100
1689776841,3,1749,100,100
1689776841,3,1820,100,100
1689776841,3,1830,100,100
1689776841,3,185,100,100
1689776841,3,1889,100,100
1689776841,3,1890,100,100
1689776841,3,2113,100,100
1689776841,3,2362,100,100
1689776841,3,2390,100,100
1689776882,3,1890,100,100
1689857385,3,1889,100,100
1699006148,3,1748,100,100
1699006148,3,1749,100,100
1699006148,3,185,100,100
1699008029,3,185,100,100
1699096552,2,1749,100,100
1699704254,2,1629,100,100
1699704254,2,1749,100,100
1699704254,2,1820,100,100
1699704254,2,185,100,100
1699704254,2,1983,100,100
1699704254,2,V5811,100,100
1699704254,3,1536,100,100
1699704254,3,1629,100,100
1699704254,3,1749,100,100
1699704254,3,1820,100,100
1699704254,3,185,100,100
1699704254,3,1890,100,100
1699704254,3,2113,100,100
1699704254,3,2189,100,100
1699704254,3,V5811,100,100
1699705426,2,1749,100,100
1699709576,3,2113,100,100
1699714717,1,1629,100,100
1699714717,3,1536,100,100
1699714717,3,1749,100,100
1699714717,3,185,100,100
1699714717,3,2113,100,100
1699714717,3,2189,100,100
1699716027,2,V5811,100,100
1699716027,3,1539,100,100
1699716027,3,1541,100,100
1699716027,3,1623,100,100
1699716027,3,1625,100,100
1699716027,3,1629,100,100
1699716027,3,1749,100,100
1699716027,3,1820,100,100
1699716027,3,1830,100,100
1699716027,3,185,500,500
1699716027,3,1890,100,100
1699716027,3,1960,100,100
1699716027,3,2113,100,100
1699716027,3,2395,100,100
1699716027,3,2396,100,100
1699716027,3,V5811,100,100
1699718437,3,1623,100,100
1699718437,3,1625,100,100
1699721589,3,1539,100,100
1699721589,3,1623,100,100
1699721589,3,185,500,500
1699721589,3,1890,100,100
1699721589,3,2113,100,100
1699726406,1,1629,100,100
1699726406,2,V5811,100,100
1699726406,3,1536,100,100
1699726406,3,1539,100,100
1699726406,3,1541,100,100
1699726406,3,1623,100,100
1699726406,3,1625,100,100
1699726406,3,1629,100,100
1699726406,3,1749,100,100
1699726406,3,2113,100,100
1699726406,3,2252,100,100
1699726406,3,V5811,100,100
1699726695,3,1539,100,100
1699726695,3,1541,100,100
1699726695,3,1623,100,100
1699726695,3,1629,100,100
1699726695,3,1749,100,100
1699726695,3,1820,100,100
1699726695,3,1830,100,100
1699726695,3,185,100,100
1699726695,3,2113,100,100
1699734665,3,1749,100,100
1699748996,1,1629,100,100
1699748996,2,1539,100,100
1699748996,2,V5811,100,100
1699748996,3,1539,100,100
1699748996,3,1541,100,100
1699748996,3,1749,100,100
1699748996,3,2390,100,100
1699748996,3,2394,100,100
1699748996,3,V5811,100,100
1699752915,1,1983,100,100
1699752915,2,V5811,100,100
1699752915,3,1531,100,100
1699752915,3,1533,100,100
1699752915,3,1534,100,100
1699752915,3,1536,100,100
1699752915,3,1541,100,100
1699752915,3,1623,100,100
1699752915,3,1625,100,100
1699752915,3,1749,100,100
1699752915,3,1820,100,100
1699752915,3,1830,100,100
1699752915,3,185,500,500
1699752915,3,1889,100,100
1699752915,3,1890,100,100
1699752915,3,2113,100,100
1699752915,3,2394,100,100
1699756221,1,1629,100,100
1699756221,1,1983,100,100
1699756221,1,1985,100,100
1699756221,3,1533,100,100
1699756221,3,1534,100,100
1699756221,3,1536,100,100
1699756221,3,1539,100,100
1699756221,3,1541,100,100
1699756221,3,1623,100,100
1699756221,3,1625,100,100
1699756221,3,1629,100,100
1699756221,3,1749,500,500
1699756221,3,185,500,500
1699756221,3,1889,100,100
1699756221,3,1890,100,100
1699756221,3,1983,100,100
1699756221,3,1985,100,100
1699756221,3,20300,100,100
1699756221,3,2113,100,100
1699756221,3,2189,100,100
1699756221,3,2252,100,100
1699756221,3,2273,100,100
1699756221,3,2330,100,100
1699756221,3,2396,100,100
1699756221,3,V5811,100,500
1699756445,1,1623,100,100
1699756445,1,1629,100,100
1699756445,3,1536,100,100
1699756445,3,1539,100,100
1699756445,3,1623,100,100
1699756445,3,1625,100,100
1699756445,3,1749,100,100
1699756445,3,2113,100,100
1699769901,2,1983,100,100
1699769901,2,V5811,100,100
1699769901,3,1410,100,100
1699769901,3,1419,100,100
1699769901,3,1533,100,100
1699769901,3,1536,100,100
1699769901,3,1541,100,100
1699769901,3,1623,100,100
1699769901,3,1625,100,100
1699769901,3,1749,100,100
1699769901,3,1820,100,100
1699769901,3,1844,100,100
1699769901,3,185,100,100
1699769901,3,1889,100,100
1699769901,3,1890,100,100
1699769901,3,193,100,100
1699769901,3,1977,100,100
1699769901,3,1983,100,100
1699769901,3,1985,100,100
1699769901,3,2113,100,100
1699769901,3,2252,100,100
1699769901,3,2330,100,100
1699769901,3,V5811,100,100
1699777458,3,1749,100,100
1699777458,3,2113,100,100
1699777458,3,2189,100,100
1699778001,1,1539,100,100
1699778001,1,1629,100,100
1699778001,1,1749,100,100
1699778001,1,185,100,100
1699778001,1,1889,100,100
1699778001,3,1539,100,100
1699778001,3,1629,100,100
1699778001,3,1749,100,100
1699778001,3,185,100,100
1699778001,3,1889,100,100
1699778001,3,2113,100,100
1699872978,3,1541,100,100
1699872978,3,1623,100,100
1699872978,3,1625,100,100
1699872978,3,1629,100,100
1699872978,3,193,100,100
1699872978,3,2390,100,100
1699874248,1,1550,100,100
1699874248,1,1570,100,100
1699874248,1,1579,100,100
1699874248,1,1629,100,100
1699874248,1,1830,100,100
1699874248,1,185,100,100
1699874248,1,1889,100,100
1699874248,1,1919,100,100
1699874248,1,1977,100,100
1699874248,1,1983,100,100
1699874248,1,1985,100,100
1699874248,1,20300,100,100
1699874248,1,20500,100,100
1699874248,1,2252,100,100
1699874248,1,2396,100,100
1699874248,1,51181,100,100
1699874248,3,1410,100,100
1699874248,3,1419,100,100
1699874248,3,1420,100,100
1699874248,3,1509,100,100
1699874248,3,1531,100,100
1699874248,3,1534,100,100
1699874248,3,1536,100,100
1699874248,3,1539,100,100
1699874248,3,1541,100,100
1699874248,3,1550,100,100
1699874248,3,1551,100,100
1699874248,3,1560,100,100
1699874248,3,1562,100,100
1699874248,3,1570,100,100
1699874248,3,1578,100,100
1699874248,3,1579,100,100
1699874248,3,1580,100,100
1699874248,3,1619,100,100
1699874248,3,1623,100,100
1699874248,3,1625,100,100
1699874248,3,1629,100,100
1699874248,3,1707,100,100
1699874248,3,1712,100,100
1699874248,3,1713,100,100
1699874248,3,1749,100,100
1699874248,3,1820,100,100
1699874248,3,1830,100,100
1699874248,3,1844,100,100
1699874248,3,185,500,500
1699874248,3,1888,100,100
1699874248,3,1889,500,500
1699874248,3,1890,100,100
1699874248,3,1891,100,100
1699874248,3,1892,100,100
1699874248,3,1919,100,100
1699874248,3,193,100,100
1699874248,3,1960,100,100
1699874248,3,1970,100,100
1699874248,3,1977,100,100
1699874248,3,1983,100,100
1699874248,3,1985,100,100
1699874248,3,19889,100,100
1699874248,3,20280,100,100
1699874248,3,20300,100,100
1699874248,3,20301,100,100
1699874248,3,20302,100,100
1699874248,3,20500,100,100
1699874248,3,20501,100,100
1699874248,3,20502,100,100
1699874248,3,2113,100,100
1699874248,3,2189,100,100
1699874248,3,220,100,100
1699874248,3,2252,100,100
1699874248,3,2254,100,100
1699874248,3,2270,100,100
1699874248,3,2273,100,100
1699874248,3,2337,100,100
1699874248,3,2381,100,100
1699874248,3,2390,100,100
1699874248,3,2396,100,100
1699874248,3,V5811,500,500
1699874248,9,V5811,100,100
1699884858,2,V5811,100,500
1699884858,3,1541,100,100
1699884858,3,1748,100,100
1699884858,3,1749,100,100
1699884858,3,1820,100,100
1699884858,3,1830,100,100
1699884858,3,185,100,100
1699884858,3,1890,100,100
1699884858,3,193,100,100
1699884858,3,V5811,100,100
1700036696,3,2113,100,100
1700037801,2,V5811,100,100
1700037801,3,1533,100,100
1700037801,3,1536,100,100
1700037801,3,1539,100,100
1700037801,3,1541,100,100
1700037801,3,1623,100,100
1700037801,3,1625,100,100
1700037801,3,1749,100,100
1700037801,3,1820,100,100
1700037801,3,1830,100,100
1700037801,3,185,100,100
1700037801,3,2113,100,100
1700037801,3,2390,100,100
1700037801,3,V5811,100,100
1700112745,3,1539,100,100
1700112745,3,1541,100,100
1700112745,3,1623,100,100
1700112745,3,2113,100,100
1700801909,2,1539,100,100
1700801909,2,1541,100,100
1700801909,2,1749,100,100
1700801909,2,1820,100,100
1700801909,2,185,500,500
1700801909,2,1889,100,100
1700801909,2,1890,100,100
1700801909,2,V5811,100,500
1700801909,3,185,100,100
1700801909,3,V5811,100,100
1700809829,3,1749,100,100
1700809829,3,185,100,100
1700809829,3,1890,100,100
1700809829,3,2113,100,100
1700821808,2,V5811,100,100
1700821808,3,1539,100,100
1700821808,3,1749,100,100
1700821808,3,185,100,100
1700821808,3,2113,100,100
1700821808,3,V5811,100,100
1700822806,3,1911,100,100
1700822806,3,1983,100,100
1700822806,3,2396,100,100
1700827896,3,1539,100,100
1700827896,3,1629,100,100
1700827896,3,1749,100,100
1700828852,2,V5811,100,100
1700828852,3,1541,100,100
1700828852,3,1629,100,100
1700828852,3,1749,100,100
1700828852,3,1820,100,100
1700828852,3,1890,100,100
1700828852,3,2113,100,100
1700828852,3,V5811,100,100
1700829199,3,1534,100,100
1700829199,3,185,100,100
1700829199,3,2113,100,100
1700831724,1,1629,100,100
1700831724,2,1629,100,100
1700855533,3,1536,100,100
1700855533,3,1539,100,100
1700855533,3,1749,100,100
1700860491,3,1749,100,100
1700860491,3,2113,100,100
1700861580,1,1623,100,100
1700861580,1,1629,100,100
1700861580,1,1830,100,100
1700861580,1,1983,100,100
1700861580,1,1985,100,100
1700861580,3,1533,100,100
1700861580,3,1625,100,100
1700861580,3,1629,100,100
1700861580,3,1749,100,100
1700861580,3,1820,100,100
1700861580,3,1830,100,100
1700861580,3,185,100,100
1700861580,3,1890,100,100
1700861580,3,2113,100,100
1700861580,3,2250,100,100
1700861580,3,2352,100,100
1700870672,1,1629,100,100
1700870672,3,1533,100,100
1700870672,3,1534,100,100
1700870672,3,1539,100,100
1700870672,3,1623,100,100
1700870672,3,1625,100,100
1700870672,3,1629,100,100
1700870672,3,1749,100,100
1700870672,3,185,100,100
1700870672,3,1889,100,100
1700870672,3,1890,100,100
1700870672,3,2113,100,100
1700882578,1,1629,100,100
1700882578,3,1534,100,100
1700882578,3,1536,100,100
1700882578,3,1539,100,100
1700882578,3,1540,100,100
1700882578,3,1623,100,100
1700882578,3,1625,100,100
1700882578,3,1629,100,100
1700882578,3,1741,100,100
1700882578,3,1744,100,100
1700882578,3,1749,100,100
1700882578,3,1890,100,100
1700882578,3,2113,100,100
1700882578,3,2189,100,100
1700882578,3,2352,100,100
1700882578,3,V5811,100,100
1700883717,3,1749,100,100
1700885076,2,1749,100,100
1700886322,2,V5811,100,100
1700886322,3,V5811,100,100
1700887411,1,1509,100,100
1700887411,1,1510,100,100
1700887411,1,1519,100,100
1700887411,1,1538,100,100
1700887411,1,1539,100,100
1700887411,1,1541,100,100
1700887411,1,1550,100,100
1700887411,1,1552,100,100
1700887411,1,1570,100,100
1700887411,1,1579,100,100
1700887411,1,1623,100,100
1700887411,1,1625,100,100
1700887411,1,1628,100,100
1700887411,1,1629,500,500
1700887411,1,1709,100,100
1700887411,1,1729,100,100
1700887411,1,1748,100,100
1700887411,1,1749,100,100
1700887411,1,1820,100,100
1700887411,1,1830,100,100
1700887411,1,185,100,100
1700887411,1,1880,100,100
1700887411,1,1888,100,100
1700887411,1,1889,100,100
1700887411,1,1890,100,100
1700887411,1,1911,100,100
1700887411,1,1912,100,100
1700887411,1,1913,100,100
1700887411,1,1918,100,100
1700887411,1,1919,500,500
1700887411,1,193,100,100
1700887411,1,1950,100,100
1700887411,1,1970,100,100
1700887411,1,1972,100,100
1700887411,1,1974,100,100
1700887411,1,1975,100,100
1700887411,1,1976,100,100
1700887411,1,1977,100,100
1700887411,1,1983,500,500
1700887411,1,1984,100,100
1700887411,1,1985,500,500
1700887411,1,19889,100,100
1700887411,1,20010,100,100
1700887411,1,20050,100,100
1700887411,1,20280,500,500
1700887411,1,20288,100,100
1700887411,1,20300,100,100
1700887411,1,20400,100,100
1700887411,1,20410,100,100
1700887411,1,20500,100,100
1700887411,1,20890,100,100
1700887411,1,23875,100,100
1700887411,1,V5811,100,100
1700887411,3,1410,100,100
1700887411,3,1411,100,100
1700887411,3,1412,100,100
1700887411,3,1419,100,100
1700887411,3,1420,100,100
1700887411,3,1430,100,100
1700887411,3,1431,100,100
1700887411,3,1440,100,100
1700887411,3,1450,100,100
1700887411,3,1452,100,100
1700887411,3,1460,100,100
1700887411,3,1501,100,100
1700887411,3,1505,500,500
1700887411,3,1509,100,100
1700887411,3,1510,100,100
1700887411,3,1512,100,100
1700887411,3,1518,100,100
1700887411,3,1519,500,500
1700887411,3,1520,100,100
1700887411,3,1529,100,100
1700887411,3,1531,100,100
1700887411,3,1532,100,100
1700887411,3,1533,100,100
1700887411,3,1534,100,100
1700887411,3,1535,100,100
1700887411,3,1536,100,100
1700887411,3,1538,100,100
1700887411,3,1539,1000,1000
1700887411,3,1540,100,100
1700887411,3,1541,500,500
1700887411,3,1542,100,100
1700887411,3,1550,500,500
1700887411,3,1551,500,500
1700887411,3,1552,100,100
1700887411,3,1560,100,100
1700887411,3,1561,100,100
1700887411,3,1562,100,100
1700887411,3,1568,100,100
1700887411,3,1570,100,100
1700887411,3,1571,100,100
1700887411,3,1572,100,100
1700887411,3,1578,100,100
1700887411,3,1579,500,1000
1700887411,3,1580,100,100
1700887411,3,1588,100,100
1700887411,3,1599,100,100
1700887411,3,1602,100,100
1700887411,3,1610,100,100
1700887411,3,1618,100,100
1700887411,3,1619,100,100
1700887411,3,1623,1000,1000
1700887411,3,1624,100,100
1700887411,3,1625,500,500
1700887411,3,1628,500,500
1700887411,3,1629,1000,1000
1700887411,3,1630,100,100
1700887411,3,1639,100,100
1700887411,3,1640,100,100
1700887411,3,1702,100,100
1700887411,3,1709,100,100
1700887411,3,1710,100,100
1700887411,3,1712,100,100
1700887411,3,1713,500,500
1700887411,3,1714,100,100
1700887411,3,1715,100,100
1700887411,3,1716,100,100
1700887411,3,1717,100,100
1700887411,3,1719,500,500
1700887411,3,1723,100,100
1700887411,3,1724,100,100
1700887411,3,1727,100,100
1700887411,3,1729,500,500
1700887411,3,17330,100,100
1700887411,3,1734,100,100
1700887411,3,17340,100,100
1700887411,3,1739,100,100
1700887411,3,1740,100,100
1700887411,3,1741,100,100
1700887411,3,1743,100,100
1700887411,3,1744,100,100
1700887411,3,1748,500,500
1700887411,3,1749,500,500
1700887411,3,1750,100,100
1700887411,3,179,100,100
1700887411,3,1809,100,100
1700887411,3,1820,500,500
1700887411,3,1828,100,100
1700887411,3,1830,500,500
1700887411,3,1832,100,100
1700887411,3,1838,100,100
1700887411,3,1844,100,100
1700887411,3,185,1000,1000
1700887411,3,1869,100,100
1700887411,3,1874,100,100
1700887411,3,1884,100,100
1700887411,3,1888,100,100
1700887411,3,1889,1000,1000
1700887411,3,1890,500,500
1700887411,3,1891,100,100
1700887411,3,1892,100,100
1700887411,3,1898,100,100
1700887411,3,1899,100,100
1700887411,3,1906,100,100
1700887411,3,1919,500,500
1700887411,3,193,500,500
1700887411,3,1940,100,100
1700887411,3,1950,100,100
1700887411,3,1960,100,100
1700887411,3,1961,100,100
1700887411,3,1962,100,100
1700887411,3,1963,100,100
1700887411,3,1965,100,100
1700887411,3,1966,100,100
1700887411,3,1970,500,500
1700887411,3,1972,100,100
1700887411,3,1974,100,100
1700887411,3,1975,100,100
1700887411,3,1976,100,100
1700887411,3,1977,500,500
1700887411,3,1978,100,100
1700887411,3,1982,100,100
1700887411,3,1983,500,500
1700887411,3,1984,100,100
1700887411,3,1985,100,100
